dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,PCA_or_SVD,LR,0.5634615384615385,0.5631885312935969,0.8780370132331974,0.2047647708705457,1.0253889560699463,0.059686899185180664,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,PCA_or_SVD,GB,0.6788461538461539,0.6778441825351779,0.8780370132331974,0.2047647708705457,1.0253889560699463,0.059686899185180664,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,PCA_or_SVD,SVM_RBF,0.6538461538461539,0.6523599411686054,0.8780370132331974,0.2047647708705457,1.0253889560699463,0.059686899185180664,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,UMAP,LR,0.573076923076923,0.5725647595491639,,,6.9223246574401855,2.113450765609741,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,UMAP,GB,0.5326923076923077,0.5324831007958443,,,6.9223246574401855,2.113450765609741,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,UMAP,SVM_RBF,0.5788461538461539,0.5788445963187734,,,6.9223246574401855,2.113450765609741,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,AE,LR,0.5826923076923077,0.5826166723999542,0.9022006392478943,,0.3511826992034912,0.0010848045349121094,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,AE,GB,0.6019230769230769,0.6005032679010833,0.9022006392478943,,0.3511826992034912,0.0010848045349121094,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,AE,SVM_RBF,0.6230769230769231,0.6227197346600333,0.9022006392478943,,0.3511826992034912,0.0010848045349121094,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,SelectKBest,LR,0.5692307692307692,0.5689182987668576,,,0.0072476863861083984,0.0007765293121337891,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,SelectKBest,GB,0.7346153846153847,0.7341395100697995,,,0.0072476863861083984,0.0007765293121337891,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,SelectKBest,SVM_RBF,0.625,0.6246877024151013,,,0.0072476863861083984,0.0007765293121337891,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,RFE,LR,0.5634615384615385,0.5629944726427283,,,0.1952066421508789,0.0008027553558349609,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,RFE,GB,0.7326923076923076,0.7323349590244372,,,0.1952066421508789,0.0008027553558349609,OK,
D10,MADELON (UCI) train+valid,0,0.1,0.1,50,50,RFE,SVM_RBF,0.6615384615384615,0.6612929490311024,,,0.1952066421508789,0.0008027553558349609,OK,
D10,MADELON (UCI) train+valid,0,0.25,0.25,125,125,PCA_or_SVD,LR,0.5557692307692308,0.5556887157805963,0.725558167891116,0.431009291868887,0.3518533706665039,0.034506797790527344,OK,
D10,MADELON (UCI) train+valid,0,0.25,0.25,125,125,PCA_or_SVD,GB,0.698076923076923,0.6975837071555311,0.725558167891116,0.431009291868887,0.3518533706665039,0.034506797790527344,OK,
D10,MADELON (UCI) train+valid,0,0.25,0.25,125,125,PCA_or_SVD,SVM_RBF,0.5711538461538461,0.5709618579319888,0.725558167891116,0.431009291868887,0.3518533706665039,0.034506797790527344,OK,
D10,MADELON (UCI) train+valid,0,0.25,0.25,125,125,UMAP,LR,0.5615384615384615,0.5615319753250787,,,4.925909042358398,0.7746970653533936,OK,
D10,MADELON (UCI) train+valid,0,0.25,0.25,125,125,UMAP,GB,0.5365384615384615,0.536399587154436,,,4.925909042358398,0.7746970653533936,OK,
D10,MADELON (UCI) train+valid,0,0.25,0.25,125,125,UMAP,SVM_RBF,0.5615384615384615,0.5615319753250787,,,4.925909042358398,0.7746970653533936,OK,
D10,MADELON (UCI) train+valid,0,0.25,0.25,125,125,AE,LR,0.5692307692307692,0.5691734106611828,0.7882775664329529,,0.33979177474975586,0.0007088184356689453,OK,
D10,MADELON (UCI) train+valid,0,0.25,0.25,125,125,AE,GB,0.5423076923076923,0.5419756924397863,0.7882775664329529,,0.33979177474975586,0.0007088184356689453,OK,
D10,MADELON (UCI) train+valid,0,0.25,0.25,125,125,AE,SVM_RBF,0.5807692307692308,0.5807630290388911,0.7882775664329529,,0.33979177474975586,0.0007088184356689453,OK,
D10,MADELON (UCI) train+valid,0,0.25,0.25,125,125,SelectKBest,LR,0.5634615384615385,0.5631885312935969,,,0.004029273986816406,0.0008785724639892578,OK,
D10,MADELON (UCI) train+valid,0,0.25,0.25,125,125,SelectKBest,GB,0.7192307692307692,0.718964700307984,,,0.004029273986816406,0.0008785724639892578,OK,
