dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,PCA_or_SVD,LR,1.0,1.0,0.39113555016507473,1.0,0.1595017910003662,0.00033545494079589844,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,PCA_or_SVD,GB,0.7692307692307693,0.706766917293233,0.39113555016507473,1.0,0.1595017910003662,0.00033545494079589844,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,PCA_or_SVD,SVM_RBF,1.0,1.0,0.39113555016507473,1.0,0.1595017910003662,0.00033545494079589844,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,UMAP,LR,0.8461538461538461,0.8194444444444444,,,3.4657797813415527,1.5877046585083008,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,UMAP,GB,0.6923076923076923,0.6904761904761905,,,3.4657797813415527,1.5877046585083008,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,UMAP,SVM_RBF,0.6153846153846154,0.38095238095238093,,,3.4657797813415527,1.5877046585083008,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,AE,LR,1.0,1.0,0.523027777671814,,0.30965185165405273,0.0017342567443847656,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,AE,GB,0.7692307692307693,0.7450980392156863,0.523027777671814,,0.30965185165405273,0.0017342567443847656,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,AE,SVM_RBF,1.0,1.0,0.523027777671814,,0.30965185165405273,0.0017342567443847656,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,SelectKBest,LR,1.0,1.0,,,0.0010128021240234375,0.0003418922424316406,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,SelectKBest,GB,0.6153846153846154,0.5751633986928104,,,0.0010128021240234375,0.0003418922424316406,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,SelectKBest,SVM_RBF,1.0,1.0,,,0.0010128021240234375,0.0003418922424316406,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,RFE,LR,1.0,1.0,,,0.38440871238708496,0.000194549560546875,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,RFE,GB,0.6923076923076923,0.6388888888888888,,,0.38440871238708496,0.000194549560546875,OK,
D12,Colon Cancer (OpenML 1432),0,0.1,0.024,200,48,RFE,SVM_RBF,1.0,1.0,,,0.38440871238708496,0.000194549560546875,OK,
D12,Colon Cancer (OpenML 1432),0,0.25,0.024,500,48,PCA_or_SVD,LR,1.0,1.0,0.39113555016507473,1.0,0.2656280994415283,0.048595428466796875,OK,
D12,Colon Cancer (OpenML 1432),0,0.25,0.024,500,48,PCA_or_SVD,GB,0.7692307692307693,0.706766917293233,0.39113555016507473,1.0,0.2656280994415283,0.048595428466796875,OK,
D12,Colon Cancer (OpenML 1432),0,0.25,0.024,500,48,PCA_or_SVD,SVM_RBF,1.0,1.0,0.39113555016507473,1.0,0.2656280994415283,0.048595428466796875,OK,
D12,Colon Cancer (OpenML 1432),0,0.25,0.024,500,48,UMAP,LR,0.8461538461538461,0.8194444444444444,,,0.16327810287475586,0.008617401123046875,OK,
D12,Colon Cancer (OpenML 1432),0,0.25,0.024,500,48,UMAP,GB,0.6923076923076923,0.6904761904761905,,,0.16327810287475586,0.008617401123046875,OK,
D12,Colon Cancer (OpenML 1432),0,0.25,0.024,500,48,UMAP,SVM_RBF,0.6153846153846154,0.38095238095238093,,,0.16327810287475586,0.008617401123046875,OK,
D12,Colon Cancer (OpenML 1432),0,0.25,0.024,500,48,AE,LR,1.0,1.0,0.523027777671814,,0.5333354473114014,0.00023293495178222656,OK,
D12,Colon Cancer (OpenML 1432),0,0.25,0.024,500,48,AE,GB,0.7692307692307693,0.7450980392156863,0.523027777671814,,0.5333354473114014,0.00023293495178222656,OK,
D12,Colon Cancer (OpenML 1432),0,0.25,0.024,500,48,AE,SVM_RBF,1.0,1.0,0.523027777671814,,0.5333354473114014,0.00023293495178222656,OK,
D12,Colon Cancer (OpenML 1432),0,0.25,0.024,500,48,SelectKBest,LR,1.0,1.0,,,0.0010128021240234375,0.0003466606140136719,OK,
