dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,PCA_or_SVD,LR,0.9473684210526315,0.942866688940862,0.3195689595173367,0.7270951998440452,0.0008451938629150391,0.00011444091796875,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,PCA_or_SVD,GB,0.9122807017543859,0.9057539682539683,0.3195689595173367,0.7270951998440452,0.0008451938629150391,0.00011444091796875,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,PCA_or_SVD,SVM_RBF,0.9210526315789473,0.9155902920608803,0.3195689595173367,0.7270951998440452,0.0008451938629150391,0.00011444091796875,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,UMAP,LR,0.9649122807017544,0.9623015873015872,,,3.583871364593506,1.5950095653533936,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,UMAP,GB,0.956140350877193,0.9526381387619444,,,3.583871364593506,1.5950095653533936,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,UMAP,SVM_RBF,0.9473684210526315,0.9422297297297297,,,3.583871364593506,1.5950095653533936,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,AE,LR,0.9385964912280702,0.9349474199070678,0.3332880139350891,,0.27571988105773926,0.00019478797912597656,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,AE,GB,0.9122807017543859,0.9047778149014367,0.3332880139350891,,0.27571988105773926,0.00019478797912597656,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,AE,SVM_RBF,0.9210526315789473,0.9163609684519443,0.3332880139350891,,0.27571988105773926,0.00019478797912597656,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,SelectKBest,LR,0.9385964912280702,0.933693394266722,,,0.00031566619873046875,0.00012969970703125,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,SelectKBest,GB,0.9298245614035088,0.9253193580085162,,,0.00031566619873046875,0.00012969970703125,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,SelectKBest,SVM_RBF,0.9385964912280702,0.933693394266722,,,0.00031566619873046875,0.00012969970703125,OK,
D7,Breast Cancer Wisconsin (Diagnostic),0,0.1,0.1,3,3,RFE,LR,0.9298245614035088,0.9238222519211494,,,0.0037937164306640625,0.0001728534698486328,OK,
