dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.5,0.5,1500,1500,SelectKBest,SVM_RBF,0.8666666666666670,0.8657281181094810,,,0.0020780563354492200,0.0009996891021728520,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.5,0.5,1500,1500,RFE,LR,0.8516666666666670,0.8502420370646360,,,0.07299470901489260,0.0008347034454345700,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.5,0.5,1500,1500,RFE,GB,0.8083333333333330,0.8067923506417770,,,0.07299470901489260,0.0008347034454345700,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.5,0.5,1500,1500,RFE,SVM_RBF,0.855,0.8540014261059580,,,0.07299470901489260,0.0008347034454345700,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,PCA_or_SVD,LR,0.8641666666666670,0.8628637108031170,,0.9737453985648930,3.6249911785125700,0.0947270393371582,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,PCA_or_SVD,GB,0.8083333333333330,0.806828711998622,,0.9737453985648930,3.6249911785125700,0.0947270393371582,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,PCA_or_SVD,SVM_RBF,0.8766666666666670,0.8753563830109280,,0.9737453985648930,3.6249911785125700,0.0947270393371582,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,UMAP,LR,0.8016666666666670,0.8000492329184260,,,200.0930290222170,20.93687891960140,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,UMAP,GB,0.8108333333333330,0.8090777178963160,,,200.0930290222170,20.93687891960140,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,UMAP,SVM_RBF,0.79,0.7881998300754520,,,200.0930290222170,20.93687891960140,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,AE,LR,0.25916666666666700,0.1029119788219720,0.0003313143097329890,,0.2396562099456790,0.007158041000366210,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,AE,GB,0.6175,0.6149968597139140,0.0003313143097329890,,0.2396562099456790,0.007158041000366210,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,AE,SVM_RBF,0.25916666666666700,0.1029119788219720,0.0003313143097329890,,0.2396562099456790,0.007158041000366210,OK,
D13,"AG News (TF-IDF 3000, 6000 samples)",0,0.75,0.75,2250,2250,SelectKBest,LR,0.8675,0.8663067171252760,,,0.001983165740966800,0.0008950233459472660,OK,
