dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,PCA_or_SVD,LR,0.75,0.7442455242966752,8.175111592993648,0.9999999999999996,2.0226800441741943,0.09898924827575684,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,PCA_or_SVD,GB,0.725,0.7163120567375887,8.175111592993648,0.9999999999999996,2.0226800441741943,0.09898924827575684,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,PCA_or_SVD,SVM_RBF,0.65,0.65,8.175111592993648,0.9999999999999996,2.0226800441741943,0.09898924827575684,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,UMAP,LR,0.6,0.5907928388746804,,,4.1922173500061035,1.5305936336517334,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,UMAP,GB,0.6,0.5604395604395604,,,4.1922173500061035,1.5305936336517334,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,UMAP,SVM_RBF,0.625,0.6247654784240151,,,4.1922173500061035,1.5305936336517334,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,AE,LR,0.65,0.6419437340153453,8.651240348815918,,0.7822949886322021,0.0011620521545410156,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,AE,GB,0.625,0.6131528046421664,8.651240348815918,,0.7822949886322021,0.0011620521545410156,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,AE,SVM_RBF,0.7,0.6992481203007519,8.651240348815918,,0.7822949886322021,0.0011620521545410156,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,SelectKBest,LR,0.65,0.6464646464646464,,,0.010892629623413086,0.0020046234130859375,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,SelectKBest,GB,0.675,0.6698412698412699,,,0.010892629623413086,0.0020046234130859375,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,SelectKBest,SVM_RBF,0.625,0.6228786926461345,,,0.010892629623413086,0.0020046234130859375,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,RFE,LR,0.725,0.7234443746071653,,,0.2642512321472168,0.0010972023010253906,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,RFE,GB,0.65,0.6491228070175439,,,0.2642512321472168,0.0010972023010253906,OK,
D15,ARCENE (UCI) train+valid,0,0.1,0.0159,1000,159,RFE,SVM_RBF,0.75,0.7442455242966752,,,0.2642512321472168,0.0010972023010253906,OK,
D15,ARCENE (UCI) train+valid,0,0.25,0.0159,2500,159,PCA_or_SVD,LR,0.75,0.7442455242966752,8.175111592993648,0.9999999999999996,0.4617156982421875,0.09448933601379395,OK,
D15,ARCENE (UCI) train+valid,0,0.25,0.0159,2500,159,PCA_or_SVD,GB,0.725,0.7163120567375887,8.175111592993648,0.9999999999999996,0.4617156982421875,0.09448933601379395,OK,
D15,ARCENE (UCI) train+valid,0,0.25,0.0159,2500,159,PCA_or_SVD,SVM_RBF,0.65,0.65,8.175111592993648,0.9999999999999996,0.4617156982421875,0.09448933601379395,OK,
D15,ARCENE (UCI) train+valid,0,0.25,0.0159,2500,159,UMAP,LR,0.6,0.5907928388746804,,,0.8607015609741211,0.051876068115234375,OK,
D15,ARCENE (UCI) train+valid,0,0.25,0.0159,2500,159,UMAP,GB,0.6,0.5604395604395604,,,0.8607015609741211,0.051876068115234375,OK,
D15,ARCENE (UCI) train+valid,0,0.25,0.0159,2500,159,UMAP,SVM_RBF,0.625,0.6247654784240151,,,0.8607015609741211,0.051876068115234375,OK,
D15,ARCENE (UCI) train+valid,0,0.25,0.0159,2500,159,AE,LR,0.65,0.6419437340153453,8.651240348815918,,0.7517406940460205,0.0009336471557617188,OK,
D15,ARCENE (UCI) train+valid,0,0.25,0.0159,2500,159,AE,GB,0.625,0.6131528046421664,8.651240348815918,,0.7517406940460205,0.0009336471557617188,OK,
D15,ARCENE (UCI) train+valid,0,0.25,0.0159,2500,159,AE,SVM_RBF,0.7,0.6992481203007519,8.651240348815918,,0.7517406940460205,0.0009336471557617188,OK,
D15,ARCENE (UCI) train+valid,0,0.25,0.0159,2500,159,SelectKBest,LR,0.65,0.6464646464646464,,,0.010846614837646484,0.001951456069946289,OK,
D15,ARCENE (UCI) train+valid,0,0.25,0.0159,2500,159,SelectKBest,GB,0.675,0.6698412698412699,,,0.010846614837646484,0.001951456069946289,OK,
