dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,PCA_or_SVD,LR,0.9685714285714290,0.9685691193638720,4.427105950126880,0.5333909852319090,5.585447311401370,0.07798004150390630,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,PCA_or_SVD,GB,0.9614285714285710,0.9614235328695990,4.427105950126880,0.5333909852319090,5.585447311401370,0.07798004150390630,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,PCA_or_SVD,SVM_RBF,0.9771428571428570,0.9771411777191790,4.427105950126880,0.5333909852319090,5.585447311401370,0.07798004150390630,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,UMAP,LR,0.9435714285714290,0.9435700178218740,,,87.3905463218689,10.895105361938500,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,UMAP,GB,0.94,0.9399955915128460,,,87.3905463218689,10.895105361938500,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,UMAP,SVM_RBF,0.9385714285714290,0.938570927109609,,,87.3905463218689,10.895105361938500,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,AE,LR,0.9614285714285710,0.9614247138999610,4.53922700881958,,1.2953345775604200,0.011943817138671900,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,AE,GB,0.9492857142857140,0.9492854814129250,4.53922700881958,,1.2953345775604200,0.011943817138671900,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,AE,SVM_RBF,0.9721428571428570,0.9721396588894130,4.53922700881958,,1.2953345775604200,0.011943817138671900,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,SelectKBest,LR,0.9678571428571430,0.9678558144494750,,,0.17995429039001500,0.017078638076782200,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,SelectKBest,GB,0.9664285714285710,0.9664277321218750,,,0.17995429039001500,0.017078638076782200,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,SelectKBest,SVM_RBF,0.975,0.9749998852035550,,,0.17995429039001500,0.017078638076782200,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,RFE,LR,0.97,0.9699950399964080,,,5.668995141983030,0.016447782516479500,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,RFE,GB,0.9714285714285710,0.9714271136282460,,,5.668995141983030,0.016447782516479500,OK,
D14,GISETTE (UCI) train+valid,0,0.1,0.1,500,500,RFE,SVM_RBF,0.9764285714285710,0.9764250953329340,,,5.668995141983030,0.016447782516479500,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,PCA_or_SVD,LR,0.9714285714285710,0.9714264721489740,4.267861344708510,0.772260941153303,8.755178213119510,0.25390005111694300,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,PCA_or_SVD,GB,0.96,0.95999599959996,4.267861344708510,0.772260941153303,8.755178213119510,0.25390005111694300,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,PCA_or_SVD,SVM_RBF,0.9735714285714290,0.9735654808046100,4.267861344708510,0.772260941153303,8.755178213119510,0.25390005111694300,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,UMAP,LR,0.9421428571428570,0.9421404660090540,,,218.89593839645400,8.54480266571045,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,UMAP,GB,0.9328571428571430,0.9328565947477120,,,218.89593839645400,8.54480266571045,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,UMAP,SVM_RBF,0.9357142857142860,0.9357131049345800,,,218.89593839645400,8.54480266571045,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,AE,LR,0.9614285714285710,0.9614266033981330,4.5396928787231400,,1.065958023071290,0.012235403060913100,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,AE,GB,0.94,0.93999399939994,4.5396928787231400,,1.065958023071290,0.012235403060913100,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,AE,SVM_RBF,0.9685714285714290,0.9685673230789330,4.5396928787231400,,1.065958023071290,0.012235403060913100,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,SelectKBest,LR,0.9771428571428570,0.9771428104955320,,,0.1751117706298830,0.02329230308532720,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,SelectKBest,GB,0.9685714285714290,0.9685704022988510,,,0.1751117706298830,0.02329230308532720,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,SelectKBest,SVM_RBF,0.9807142857142860,0.9807130950431120,,,0.1751117706298830,0.02329230308532720,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,RFE,LR,0.9728571428571430,0.972855757946834,,,5.501198768615720,0.022550106048584000,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,RFE,GB,0.965,0.9649991249781250,,,5.501198768615720,0.022550106048584000,OK,
D14,GISETTE (UCI) train+valid,0,0.25,0.25,1250,1250,RFE,SVM_RBF,0.9735714285714290,0.9735675311308660,,,5.501198768615720,0.022550106048584000,OK,
D14,GISETTE (UCI) train+valid,0,0.5,0.5,2500,2500,PCA_or_SVD,LR,0.9764285714285710,0.976427116163804,4.0226495450545,0.9537635976199770,12.427453756332400,0.337310791015625,OK,
D14,GISETTE (UCI) train+valid,0,0.5,0.5,2500,2500,PCA_or_SVD,GB,0.9592857142857140,0.9592797101205230,4.0226495450545,0.9537635976199770,12.427453756332400,0.337310791015625,OK,
D14,GISETTE (UCI) train+valid,0,0.5,0.5,2500,2500,PCA_or_SVD,SVM_RBF,0.9692857142857140,0.969284444918387,4.0226495450545,0.9537635976199770,12.427453756332400,0.337310791015625,OK,
D14,GISETTE (UCI) train+valid,0,0.5,0.5,2500,2500,UMAP,LR,0.9428571428571430,0.9428566763810320,,,616.6856138706210,14.195341348648100,OK,
D14,GISETTE (UCI) train+valid,0,0.5,0.5,2500,2500,UMAP,GB,0.9285714285714290,0.9285596190390660,,,616.6856138706210,14.195341348648100,OK,
D14,GISETTE (UCI) train+valid,0,0.5,0.5,2500,2500,UMAP,SVM_RBF,0.9321428571428570,0.9321370056907970,,,616.6856138706210,14.195341348648100,OK,
D14,GISETTE (UCI) train+valid,0,0.5,0.5,2500,2500,AE,LR,0.9507142857142860,0.9507086272658850,4.539689540863040,,1.946660041809080,0.012865781784057600,OK,
