dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,PCA_or_SVD,LR,0.6089869925108395,0.5578213507625273,,0.5256168791050224,0.021358728408813477,0.0008327960968017578,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,PCA_or_SVD,GB,0.6570752857705952,0.6219814209671783,,0.5256168791050224,0.021358728408813477,0.0008327960968017578,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,PCA_or_SVD,SVM_RBF,0.6401261332282223,0.5999482206504958,,0.5256168791050224,0.021358728408813477,0.0008327960968017578,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,UMAP,LR,0.5821836815135988,0.48949923763356595,,,13.602445602416992,12.269562482833862,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,UMAP,GB,0.6038628301143082,0.5223578206709735,,,13.602445602416992,12.269562482833862,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,UMAP,SVM_RBF,0.58730784391013,0.48426679569191833,,,13.602445602416992,12.269562482833862,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,AE,LR,0.6129286558927868,0.5735425017220342,0.043141745030879974,,2.0738461017608643,0.001077413558959961,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,AE,GB,0.6326369728025226,0.6026451291979242,0.043141745030879974,,2.0738461017608643,0.001077413558959961,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,AE,SVM_RBF,0.6487977926685061,0.6147710244275035,0.043141745030879974,,2.0738461017608643,0.001077413558959961,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,SelectKBest,LR,0.6590461174615688,0.6399684478877459,,,0.001993894577026367,0.0007517337799072266,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,SelectKBest,GB,0.6933385888845093,0.680790702789422,,,0.001993894577026367,0.0007517337799072266,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,SelectKBest,SVM_RBF,0.6913677571935357,0.6766077258752599,,,0.001993894577026367,0.0007517337799072266,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,RFE,LR,0.6507686243594797,0.6489819489262928,,,0.12662887573242188,0.0008854866027832031,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,RFE,GB,0.6578636184469846,0.6471035813413845,,,0.12662887573242188,0.0008854866027832031,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.1,0.09649122807017543,11,11,RFE,SVM_RBF,0.6590461174615688,0.6492492000038999,,,0.12662887573242188,0.0008854866027832031,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.25,0.24561403508771928,28,28,PCA_or_SVD,LR,0.6566811194324005,0.6384294839751294,,0.773719520797441,0.05567789077758789,0.0017414093017578125,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.25,0.24561403508771928,28,28,PCA_or_SVD,GB,0.6842727631060307,0.6655672162108655,,0.773719520797441,0.05567789077758789,0.0017414093017578125,OK,
D6,In-Vehicle Coupon Recommendation (UCI 603),0,0.25,0.24561403508771928,28,28,PCA_or_SVD,SVM_RBF,0.7126527394560505,0.6968061640968994,,0.773719520797441,0.05567789077758789,0.0017414093017578125,OK,
