dataset_id,dataset_name,seed,retention_ratio_requested,retention_ratio_effective,k_requested,k_used,method,classifier,accuracy,macro_f1,recon_mse,var_explained,fit_time_sec,transform_time_sec,status,error
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,PCA_or_SVD,LR,0.7948717948717948,0.7310344827586206,0.3147310465982896,0.704267247127029,0.0007576942443847656,0.00010609626770019531,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,PCA_or_SVD,GB,0.8461538461538461,0.7982758620689655,0.3147310465982896,0.704267247127029,0.0007576942443847656,0.00010609626770019531,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,PCA_or_SVD,SVM_RBF,0.8461538461538461,0.7833333333333333,0.3147310465982896,0.704267247127029,0.0007576942443847656,0.00010609626770019531,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,UMAP,LR,0.717948717948718,0.6608695652173913,,,3.388948678970337,1.5673613548278809,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,UMAP,GB,0.8461538461538461,0.8100649350649352,,,3.388948678970337,1.5673613548278809,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,UMAP,SVM_RBF,0.8717948717948718,0.7936507936507936,,,3.388948678970337,1.5673613548278809,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,AE,LR,0.7948717948717948,0.7310344827586206,0.3176840543746948,,0.25449585914611816,0.0001995563507080078,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,AE,GB,0.7692307692307693,0.686886708296164,0.3176840543746948,,0.25449585914611816,0.0001995563507080078,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,AE,SVM_RBF,0.8205128205128205,0.7367405978784957,0.3176840543746948,,0.25449585914611816,0.0001995563507080078,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,SelectKBest,LR,0.7948717948717948,0.7467532467532467,,,0.0002586841583251953,0.00012230873107910156,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,SelectKBest,GB,0.8205128205128205,0.784189723320158,,,0.0002586841583251953,0.00012230873107910156,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,SelectKBest,SVM_RBF,0.8205128205128205,0.7719298245614035,,,0.0002586841583251953,0.00012230873107910156,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,RFE,LR,0.7948717948717948,0.7467532467532467,,,0.002961397171020508,0.00015974044799804688,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,RFE,GB,0.8205128205128205,0.784189723320158,,,0.002961397171020508,0.00015974044799804688,OK,
D4,Parkinsons (UCI ucimlrepo),0,0.1,0.09090909090909091,2,2,RFE,SVM_RBF,0.8205128205128205,0.7719298245614035,,,0.002961397171020508,0.00015974044799804688,OK,
